,customer_id,txn_date,txn_type,txn_amount
4514,281,2020-02-08,withdrawal,304
4515,281,2020-03-24,withdrawal,865
4516,281,2020-03-20,withdrawal,929
4517,281,2020-01-11,deposit,357
4518,281,2020-01-21,withdrawal,838
4519,281,2020-01-13,purchase,198
4520,281,2020-02-02,deposit,383
4521,281,2020-01-09,withdrawal,147
4522,281,2020-01-18,purchase,229
4523,281,2020-03-07,deposit,740
4524,391,2020-04-06,purchase,849
4525,391,2020-02-18,purchase,454
4526,391,2020-03-29,purchase,727
4527,391,2020-02-10,deposit,133
4528,391,2020-04-13,deposit,487
4529,391,2020-01-20,deposit,733
4530,391,2020-01-25,purchase,349
4531,391,2020-03-25,purchase,393
4532,391,2020-03-20,deposit,795
4533,391,2020-02-26,purchase,280
4534,391,2020-03-08,deposit,595
4535,45,2020-02-13,withdrawal,11
4536,45,2020-02-28,purchase,328
4537,45,2020-02-15,withdrawal,10
4538,45,2020-02-03,withdrawal,760
4539,45,2020-01-30,purchase,316
4540,45,2020-01-27,purchase,465
4541,45,2020-03-09,deposit,609
4542,45,2020-01-18,purchase,281
4543,45,2020-01-15,deposit,392
4544,45,2020-03-31,deposit,336
4545,45,2020-01-17,deposit,915
4546,45,2020-03-29,deposit,434
4547,45,2020-02-18,withdrawal,983
4548,45,2020-03-05,deposit,357
4549,45,2020-01-25,deposit,997
4550,45,2020-01-24,withdrawal,656
4551,45,2020-01-16,purchase,296
4552,49,2020-02-28,deposit,510
4553,49,2020-03-23,deposit,760
4554,49,2020-01-25,deposit,541
4555,49,2020-03-21,purchase,521
4556,49,2020-03-05,purchase,806
4557,49,2020-03-14,deposit,366
4558,49,2020-02-24,deposit,83
4559,49,2020-03-04,deposit,699
4560,49,2020-01-15,purchase,127
4561,49,2020-01-19,withdrawal,712
4562,49,2020-01-27,withdrawal,531
4563,49,2020-03-20,purchase,85
4564,49,2020-03-25,withdrawal,736
4565,49,2020-03-02,withdrawal,681
4566,49,2020-02-11,withdrawal,790
4567,49,2020-03-30,purchase,609
4568,49,2020-03-27,purchase,644
4569,49,2020-03-02,deposit,295
4570,473,2020-04-02,purchase,578
4571,473,2020-03-01,purchase,900
4572,473,2020-03-16,purchase,709
4573,473,2020-04-05,withdrawal,721
4574,473,2020-02-06,withdrawal,244
4575,473,2020-03-12,deposit,375
4576,473,2020-03-31,deposit,9
4577,473,2020-04-08,withdrawal,843
4578,473,2020-03-28,purchase,116
4579,473,2020-03-30,withdrawal,303
4580,473,2020-01-29,purchase,834
4581,473,2020-03-10,withdrawal,954
4582,473,2020-03-04,withdrawal,168
4583,473,2020-02-26,withdrawal,437
4584,473,2020-01-31,purchase,915
4585,473,2020-01-27,deposit,909
4586,448,2020-03-04,deposit,334
4587,448,2020-01-31,deposit,601
4588,448,2020-04-21,purchase,795
4589,448,2020-04-05,withdrawal,667
4590,448,2020-03-29,deposit,24
4591,448,2020-04-03,deposit,339
4592,448,2020-02-07,purchase,737
4593,448,2020-02-27,withdrawal,734
4594,448,2020-02-12,deposit,566
4595,448,2020-03-29,withdrawal,247
4596,448,2020-03-06,deposit,135
4597,448,2020-02-22,withdrawal,416
4598,448,2020-04-27,withdrawal,723
4599,448,2020-03-20,withdrawal,497
4600,448,2020-04-03,deposit,176
4601,448,2020-02-05,withdrawal,948
4602,448,2020-04-01,deposit,511
4603,448,2020-03-25,purchase,882
4604,448,2020-04-21,deposit,817
4605,448,2020-04-27,withdrawal,34
4606,106,2020-03-11,deposit,60
4607,106,2020-02-22,withdrawal,546
4608,106,2020-02-09,deposit,976
4609,106,2020-03-29,purchase,271
4610,106,2020-04-17,purchase,728
4611,106,2020-04-19,purchase,623
4612,106,2020-01-29,withdrawal,304
4613,106,2020-03-02,withdrawal,443
4614,106,2020-02-07,purchase,222
4615,106,2020-01-28,withdrawal,261
4616,106,2020-02-01,deposit,747
4617,106,2020-03-10,deposit,453
4618,106,2020-03-21,withdrawal,756
4619,57,2020-01-24,deposit,178
4620,57,2020-01-24,purchase,202
4621,57,2020-02-13,purchase,515
4622,57,2020-01-21,purchase,469
4623,57,2020-03-03,purchase,765
4624,151,2020-02-03,purchase,640
4625,151,2020-01-23,deposit,922
4626,151,2020-03-26,deposit,318
4627,151,2020-03-20,purchase,428
4628,151,2020-03-29,withdrawal,951
4629,151,2020-03-18,deposit,169
4630,151,2020-02-24,withdrawal,722
4631,151,2020-01-21,deposit,387
4632,239,2020-03-21,deposit,586
4633,239,2020-03-29,withdrawal,718
4634,239,2020-03-12,deposit,506
4635,239,2020-01-24,purchase,40
4636,239,2020-02-12,deposit,716
4637,239,2020-01-18,purchase,618
4638,239,2020-04-08,deposit,468
4639,239,2020-03-09,withdrawal,113
4640,239,2020-04-06,deposit,829
4641,239,2020-03-29,withdrawal,48
4642,239,2020-03-01,purchase,345
4643,239,2020-01-25,purchase,123
4644,253,2020-04-25,deposit,981
4645,253,2020-02-07,purchase,724
4646,253,2020-01-30,withdrawal,583
4647,253,2020-01-29,withdrawal,971
4648,253,2020-02-11,deposit,463
4649,253,2020-03-24,deposit,843
4650,253,2020-04-06,deposit,239
4651,253,2020-02-11,deposit,754
4652,253,2020-02-22,purchase,492
4653,253,2020-03-17,purchase,723
4654,253,2020-04-04,withdrawal,257
4655,253,2020-04-06,withdrawal,990
4656,163,2020-03-26,withdrawal,792
4657,163,2020-04-02,purchase,579
4658,163,2020-04-03,purchase,969
4659,163,2020-01-18,purchase,596
4660,163,2020-03-02,withdrawal,197
4661,163,2020-02-09,purchase,118
4662,163,2020-04-04,deposit,622
4663,163,2020-03-09,withdrawal,747
4664,163,2020-03-14,purchase,867
4665,163,2020-04-06,deposit,581
4666,163,2020-04-07,deposit,406
4667,163,2020-02-12,purchase,137
4668,163,2020-03-27,withdrawal,185
4669,399,2020-02-06,purchase,999
4670,399,2020-01-13,withdrawal,187
4671,399,2020-03-13,deposit,804
4672,399,2020-03-13,withdrawal,769
4673,399,2020-04-01,withdrawal,229
4674,399,2020-03-07,withdrawal,265
4675,399,2020-02-14,deposit,105
4676,399,2020-03-22,withdrawal,957
4677,358,2020-01-16,purchase,582
4678,358,2020-04-02,deposit,175
4679,358,2020-03-07,deposit,906
4680,358,2020-03-02,purchase,340
4681,358,2020-02-02,deposit,443
4682,358,2020-01-25,withdrawal,992
4683,358,2020-03-30,purchase,830
4684,358,2020-01-29,deposit,383
4685,31,2020-03-24,deposit,952
4686,31,2020-03-06,purchase,247
4687,31,2020-03-18,withdrawal,929
4688,423,2020-02-05,purchase,767
4689,423,2020-01-23,deposit,197
4690,423,2020-03-01,purchase,374
4691,423,2020-03-03,deposit,983
4692,423,2020-02-26,deposit,144
4693,423,2020-03-05,deposit,974
4694,433,2020-01-27,deposit,287
4695,433,2020-03-24,withdrawal,626
4696,433,2020-01-29,deposit,454
4697,433,2020-02-28,deposit,95
4698,433,2020-02-14,purchase,325
4699,433,2020-02-02,deposit,633
4700,170,2020-04-04,purchase,617
4701,170,2020-03-15,deposit,560
4702,170,2020-03-20,withdrawal,226
4703,170,2020-04-02,purchase,392
4704,170,2020-04-03,deposit,296
4705,170,2020-01-30,withdrawal,406
4706,170,2020-02-11,purchase,335
4707,170,2020-03-13,purchase,773
4708,170,2020-03-15,deposit,675
4709,170,2020-01-21,deposit,339
4710,170,2020-01-28,withdrawal,759
4711,414,2020-03-13,deposit,863
4712,414,2020-01-22,deposit,711
4713,414,2020-03-04,deposit,616
4714,414,2020-01-28,withdrawal,303
4715,414,2020-01-21,withdrawal,414
4716,322,2020-02-26,withdrawal,645
4717,322,2020-02-01,deposit,328
4718,322,2020-02-20,withdrawal,51
4719,322,2020-02-02,deposit,337
4720,322,2020-02-20,withdrawal,285
4721,322,2020-03-18,withdrawal,539
4722,322,2020-02-15,deposit,838
4723,322,2020-03-12,purchase,492
4724,322,2020-03-09,deposit,371
4725,322,2020-01-29,deposit,984
4726,186,2020-02-03,purchase,368
4727,186,2020-03-25,deposit,798
4728,186,2020-02-27,deposit,833
4729,186,2020-04-08,deposit,490
4730,186,2020-02-09,deposit,354
4731,186,2020-04-12,deposit,247
4732,186,2020-02-14,deposit,259
4733,186,2020-04-08,purchase,743
4734,186,2020-03-09,deposit,943
4735,186,2020-02-25,purchase,267
4736,186,2020-01-31,withdrawal,83
4737,186,2020-01-27,withdrawal,351
4738,186,2020-03-06,purchase,93
4739,186,2020-04-07,withdrawal,640
4740,186,2020-03-05,purchase,780
4741,186,2020-03-23,withdrawal,641
4742,186,2020-03-27,deposit,488
4743,186,2020-03-11,purchase,130
4744,421,2020-01-28,purchase,946
4745,421,2020-03-25,deposit,196
4746,421,2020-02-03,deposit,523
4747,421,2020-04-05,deposit,900
4748,421,2020-03-04,withdrawal,38
4749,421,2020-04-04,purchase,175
4750,421,2020-02-12,withdrawal,353
4751,90,2020-02-03,deposit,290
4752,90,2020-03-07,deposit,22
4753,90,2020-02-25,withdrawal,217
4754,90,2020-01-31,deposit,869
4755,90,2020-02-23,purchase,534
4756,90,2020-02-10,deposit,365
4757,90,2020-02-26,purchase,731
4758,90,2020-02-09,withdrawal,830
4759,90,2020-01-29,withdrawal,434
4760,90,2020-04-13,withdrawal,222
4761,90,2020-01-22,deposit,472
4762,90,2020-03-30,withdrawal,814
4763,90,2020-03-09,deposit,279
4764,90,2020-02-12,purchase,393
4765,90,2020-03-28,deposit,124
4766,90,2020-02-04,withdrawal,111
4767,90,2020-02-29,deposit,132
4768,90,2020-01-22,purchase,25
4769,90,2020-02-16,withdrawal,978
4770,379,2020-02-25,purchase,473
4771,379,2020-02-03,deposit,604
4772,379,2020-02-18,withdrawal,93
4773,379,2020-02-10,withdrawal,271
4774,379,2020-01-12,purchase,486
4775,379,2020-04-04,purchase,938
4776,362,2020-04-10,deposit,463
4777,362,2020-04-22,deposit,716
4778,362,2020-03-26,withdrawal,74
4779,362,2020-02-13,deposit,65
4780,362,2020-03-27,purchase,971
4781,395,2020-01-23,withdrawal,714
4782,395,2020-02-14,deposit,868
4783,395,2020-03-02,deposit,548
4784,395,2020-01-18,purchase,507
4785,395,2020-03-23,purchase,583
4786,395,2020-01-21,deposit,35
4787,395,2020-01-16,purchase,636
4788,395,2020-03-04,deposit,396
4789,395,2020-03-31,withdrawal,350
4790,395,2020-04-09,purchase,820
4791,482,2020-02-19,withdrawal,26
4792,482,2020-03-05,purchase,646
4793,482,2020-01-19,deposit,764
4794,482,2020-01-06,withdrawal,547
4795,482,2020-02-25,deposit,206
4796,482,2020-02-22,withdrawal,597
4797,482,2020-01-09,withdrawal,60
4798,482,2020-03-05,deposit,413
4799,482,2020-02-04,withdrawal,656
4800,482,2020-03-05,withdrawal,336
4801,482,2020-01-29,withdrawal,445
4802,463,2020-02-16,withdrawal,835
4803,463,2020-04-16,purchase,393
4804,463,2020-03-10,deposit,444
4805,463,2020-01-27,deposit,285
4806,463,2020-03-30,deposit,266
4807,463,2020-03-17,deposit,102
4808,463,2020-02-13,deposit,81
4809,463,2020-03-08,withdrawal,542
4810,463,2020-02-02,purchase,760
4811,463,2020-03-08,withdrawal,731
4812,463,2020-02-25,deposit,660
4813,463,2020-03-07,deposit,822
4814,13,2020-03-09,withdrawal,543
4815,13,2020-03-13,withdrawal,95
4816,13,2020-01-04,withdrawal,87
4817,13,2020-01-22,deposit,858
4818,13,2020-02-12,withdrawal,456
4819,13,2020-02-04,deposit,55
4820,13,2020-01-08,deposit,107
4821,13,2020-03-16,deposit,99
4822,13,2020-02-13,deposit,149
4823,13,2020-03-14,deposit,665
4824,13,2020-02-13,deposit,751
4825,13,2020-01-28,purchase,664
4826,42,2020-01-21,deposit,989
4827,42,2020-02-25,deposit,210
4828,42,2020-01-28,withdrawal,696
4829,42,2020-02-24,purchase,897
4830,42,2020-02-14,deposit,900
4831,42,2020-02-04,purchase,457
4832,42,2020-04-09,withdrawal,999
4833,42,2020-03-03,withdrawal,163
4834,42,2020-02-29,deposit,855
4835,42,2020-03-14,purchase,662
4836,42,2020-03-30,purchase,454
4837,42,2020-02-09,deposit,9
4838,42,2020-03-02,purchase,675
4839,204,2020-04-04,deposit,306
4840,204,2020-02-24,deposit,290
4841,204,2020-03-25,deposit,548
4842,190,2020-04-06,deposit,655
4843,190,2020-03-06,purchase,449
4844,190,2020-03-24,deposit,513
4845,190,2020-02-19,deposit,445
4846,228,2020-03-30,purchase,711
4847,228,2020-02-27,withdrawal,547
4848,228,2020-03-28,purchase,760
4849,241,2020-01-05,purchase,141
4850,28,2020-02-12,purchase,882
4851,28,2020-03-17,withdrawal,501
4852,28,2020-04-06,deposit,677
4853,28,2020-02-02,withdrawal,387
4854,28,2020-04-17,deposit,823
4855,28,2020-03-16,deposit,274
4856,28,2020-03-25,purchase,183
4857,336,2020-02-08,purchase,457
4858,336,2020-03-02,deposit,730
4859,336,2020-04-06,deposit,464
4860,336,2020-02-15,withdrawal,681
4861,12,2020-03-23,deposit,942
4862,12,2020-01-28,withdrawal,110
4863,12,2020-03-18,withdrawal,739
4864,125,2020-03-30,purchase,946
4865,125,2020-02-29,purchase,349
4866,125,2020-03-19,deposit,410
4867,125,2020-02-26,purchase,285
4868,125,2020-03-23,deposit,86
4869,125,2020-01-19,withdrawal,506
4870,125,2020-02-15,purchase,939
4871,125,2020-02-16,deposit,867
4872,125,2020-03-18,withdrawal,65
4873,125,2020-02-17,purchase,982
4874,125,2020-01-28,withdrawal,922
4875,125,2020-03-30,deposit,558
4876,360,2020-03-17,withdrawal,408
4877,360,2020-04-06,purchase,954
4878,360,2020-02-21,purchase,21
4879,360,2020-03-28,deposit,531
4880,360,2020-04-04,deposit,977
4881,360,2020-01-20,deposit,549
4882,360,2020-03-12,purchase,951
4883,360,2020-04-11,deposit,908
4884,360,2020-02-27,withdrawal,654
4885,360,2020-01-26,purchase,159
4886,360,2020-02-10,deposit,912
4887,360,2020-01-31,withdrawal,461
4888,360,2020-02-23,withdrawal,337
4889,360,2020-02-27,deposit,979
4890,360,2020-01-19,withdrawal,77
4891,360,2020-01-25,withdrawal,915
4892,360,2020-01-27,withdrawal,628
4893,370,2020-01-20,withdrawal,572
4894,370,2020-04-06,deposit,597
4895,370,2020-02-09,deposit,452
4896,370,2020-04-09,purchase,782
4897,370,2020-01-30,withdrawal,693
4898,370,2020-02-16,deposit,582
4899,370,2020-02-26,deposit,161
4900,370,2020-03-13,purchase,520
4901,370,2020-03-23,deposit,669
4902,370,2020-01-26,purchase,329
4903,370,2020-01-18,purchase,161
4904,370,2020-01-20,withdrawal,903
4905,370,2020-02-08,purchase,928
4906,370,2020-02-18,deposit,393
4907,370,2020-03-13,deposit,175
4908,88,2020-04-08,withdrawal,84
4909,88,2020-02-17,deposit,732
4910,88,2020-03-27,purchase,580
4911,88,2020-02-04,deposit,188
4912,88,2020-02-26,withdrawal,85
4913,88,2020-01-28,purchase,943
4914,88,2020-01-20,deposit,236
4915,88,2020-02-04,purchase,48
4916,88,2020-03-10,purchase,908
4917,446,2020-03-04,withdrawal,837
4918,446,2020-03-23,deposit,372
4919,446,2020-04-03,deposit,458
4920,18,2020-04-03,deposit,27
4921,18,2020-03-12,deposit,354
4922,18,2020-03-08,withdrawal,588
4923,18,2020-03-25,deposit,374
4924,18,2020-02-06,withdrawal,865
4925,18,2020-02-13,purchase,316
4926,18,2020-03-17,withdrawal,558
4927,139,2020-03-28,withdrawal,690
4928,139,2020-03-07,withdrawal,983
4929,139,2020-03-03,withdrawal,442
4930,139,2020-03-01,withdrawal,613
4931,139,2020-01-31,deposit,389
4932,139,2020-01-26,purchase,95
4933,139,2020-03-10,deposit,951
4934,139,2020-01-18,withdrawal,353
4935,139,2020-03-04,deposit,830
4936,139,2020-02-04,deposit,460
4937,139,2020-03-14,deposit,562
4938,139,2020-01-23,purchase,180
4939,139,2020-01-17,purchase,370
4940,139,2020-03-02,deposit,418
4941,127,2020-02-01,deposit,486
4942,127,2020-04-01,deposit,969
4943,450,2020-01-17,deposit,883
4944,450,2020-03-03,withdrawal,578
4945,450,2020-02-16,purchase,628
4946,450,2020-01-12,withdrawal,366
4947,450,2020-01-30,withdrawal,938
4948,450,2020-04-05,deposit,701
4949,196,2020-02-21,deposit,337
4950,196,2020-03-25,deposit,87
4951,196,2020-02-11,deposit,736
4952,196,2020-02-04,withdrawal,512
4953,54,2020-03-29,withdrawal,174
4954,54,2020-01-30,deposit,107
4955,54,2020-01-29,deposit,677
4956,54,2020-01-26,deposit,736
4957,54,2020-02-19,purchase,29
4958,54,2020-03-24,purchase,922
4959,54,2020-04-03,deposit,435
4960,456,2020-02-17,withdrawal,537
4961,456,2020-02-09,deposit,351
4962,456,2020-04-03,deposit,270
4963,456,2020-02-21,withdrawal,892
4964,456,2020-03-05,deposit,665
4965,456,2020-04-03,withdrawal,203
4966,456,2020-03-20,deposit,403
4967,456,2020-03-20,purchase,743
4968,456,2020-03-13,purchase,952
4969,456,2020-03-28,withdrawal,450
4970,456,2020-02-26,purchase,483
4971,456,2020-02-24,deposit,460
4972,456,2020-03-21,deposit,278
4973,456,2020-01-09,deposit,561
4974,456,2020-02-14,deposit,910
4975,456,2020-02-25,withdrawal,521
4976,456,2020-02-20,deposit,622
4977,456,2020-02-01,withdrawal,480
4978,174,2020-01-11,deposit,979
4979,174,2020-03-18,withdrawal,607
4980,174,2020-04-08,deposit,843
4981,174,2020-02-11,withdrawal,821
4982,174,2020-04-02,deposit,936
4983,174,2020-02-23,purchase,637
4984,174,2020-03-15,withdrawal,855
4985,174,2020-02-25,deposit,218
4986,174,2020-03-10,withdrawal,540
4987,174,2020-03-20,deposit,965
4988,51,2020-02-02,purchase,150
4989,51,2020-02-01,purchase,905
4990,51,2020-03-22,deposit,760
4991,51,2020-04-12,deposit,72
4992,51,2020-04-16,deposit,513
4993,51,2020-03-19,deposit,707
4994,51,2020-01-25,withdrawal,66
4995,51,2020-03-27,purchase,591
4996,51,2020-02-22,deposit,49
4997,51,2020-02-29,deposit,608
4998,479,2020-02-29,purchase,647
4999,479,2020-03-31,deposit,840
5000,437,2020-02-12,purchase,439
5001,437,2020-03-17,deposit,305
5002,437,2020-01-17,withdrawal,345
5003,437,2020-02-11,withdrawal,80
5004,437,2020-02-11,purchase,657
5005,437,2020-04-02,deposit,184
5006,437,2020-03-16,purchase,86
5007,437,2020-01-05,withdrawal,951
5008,175,2020-03-06,purchase,505
5009,175,2020-03-10,withdrawal,201
5010,175,2020-01-22,deposit,99
5011,175,2020-02-20,purchase,671
5012,175,2020-02-04,deposit,242
5013,175,2020-03-15,withdrawal,135
5014,175,2020-03-17,deposit,110
5015,175,2020-01-31,purchase,535
5016,175,2020-03-08,withdrawal,336
5017,175,2020-04-05,deposit,989
5018,175,2020-01-15,deposit,546
5019,175,2020-01-20,deposit,53
5020,175,2020-01-24,withdrawal,754
5021,175,2020-04-05,purchase,897
5022,175,2020-04-06,deposit,181
5023,175,2020-01-21,purchase,35
5024,200,2020-04-24,purchase,308
5025,200,2020-02-24,withdrawal,183
5026,200,2020-02-11,withdrawal,609
5027,200,2020-03-10,deposit,685
5028,200,2020-03-09,purchase,143
5029,200,2020-03-19,deposit,873
5030,200,2020-02-07,withdrawal,201
5031,200,2020-04-13,deposit,247
5032,200,2020-02-20,deposit,448
5033,200,2020-03-19,deposit,143
5034,200,2020-02-18,deposit,904
5035,201,2020-03-05,deposit,135
5036,201,2020-01-25,purchase,442
5037,201,2020-03-02,deposit,988
5038,201,2020-03-09,withdrawal,808
5039,201,2020-01-20,purchase,564
5040,201,2020-03-17,withdrawal,362
5041,201,2020-03-03,deposit,889
5042,201,2020-02-05,deposit,261
5043,201,2020-03-12,purchase,941
5044,201,2020-03-04,deposit,610
5045,201,2020-01-26,purchase,655
5046,201,2020-02-24,purchase,78
5047,201,2020-03-19,deposit,523
5048,201,2020-01-25,deposit,632
5049,201,2020-03-18,deposit,787
5050,201,2020-02-28,withdrawal,92
5051,29,2020-02-09,deposit,937
5052,29,2020-02-13,purchase,509
5053,29,2020-04-17,withdrawal,921
5054,29,2020-03-16,withdrawal,1
5055,29,2020-03-07,deposit,606
5056,29,2020-03-24,deposit,948
5057,29,2020-02-15,purchase,366
5058,29,2020-03-03,withdrawal,834
5059,29,2020-04-16,purchase,576
5060,29,2020-03-25,withdrawal,147
5061,29,2020-04-10,deposit,800
5062,29,2020-04-10,withdrawal,682
5063,29,2020-01-28,withdrawal,360
5064,29,2020-03-20,deposit,335
5065,29,2020-01-31,deposit,527
5066,29,2020-01-25,withdrawal,522
5067,132,2020-01-30,withdrawal,841
5068,132,2020-03-30,purchase,943
5069,132,2020-03-20,withdrawal,377
5070,132,2020-03-26,withdrawal,356
5071,132,2020-02-06,withdrawal,592
5072,132,2020-03-05,purchase,736
5073,132,2020-01-20,purchase,427
5074,132,2020-02-07,purchase,998
5075,132,2020-04-08,purchase,329
5076,213,2020-01-22,withdrawal,265
5077,213,2020-04-14,purchase,533
5078,213,2020-02-13,purchase,949
5079,213,2020-01-28,deposit,547
5080,213,2020-03-23,withdrawal,4
5081,213,2020-02-08,deposit,143
5082,213,2020-02-15,deposit,229
5083,213,2020-01-21,purchase,942
5084,213,2020-02-10,withdrawal,196
5085,213,2020-02-23,purchase,187
5086,213,2020-03-21,deposit,562
5087,213,2020-03-23,purchase,543
5088,79,2020-02-24,deposit,702
5089,79,2020-02-29,deposit,157
5090,306,2020-04-12,deposit,403
5091,306,2020-04-12,deposit,805
5092,306,2020-04-25,deposit,704
5093,306,2020-04-18,purchase,362
5094,306,2020-04-05,withdrawal,847
5095,306,2020-04-18,deposit,268
5096,306,2020-04-07,deposit,783
5097,306,2020-04-19,deposit,370
5098,306,2020-03-15,purchase,874
5099,306,2020-04-16,deposit,582
5100,306,2020-04-19,withdrawal,926
5101,306,2020-03-28,deposit,810
5102,306,2020-04-15,deposit,217
5103,306,2020-04-07,withdrawal,432
5104,306,2020-03-08,deposit,630
5105,306,2020-03-18,withdrawal,968
5106,8,2020-03-27,withdrawal,775
5107,8,2020-01-30,deposit,946
5108,8,2020-04-11,purchase,323
5109,8,2020-03-30,purchase,467
5110,8,2020-01-28,purchase,566
5111,8,2020-04-13,purchase,649
5112,8,2020-02-06,withdrawal,180
5113,8,2020-03-28,withdrawal,178
5114,8,2020-03-05,deposit,956
5115,294,2020-02-11,withdrawal,79
5116,294,2020-03-22,withdrawal,850
5117,294,2020-02-14,withdrawal,411
5118,294,2020-02-18,deposit,886
5119,294,2020-02-17,deposit,854
5120,485,2020-03-14,withdrawal,802
5121,485,2020-01-21,purchase,508
5122,485,2020-02-11,deposit,827
5123,485,2020-03-01,deposit,877
5124,485,2020-02-17,deposit,664
5125,485,2020-03-24,deposit,620
5126,427,2020-03-27,deposit,621
5127,427,2020-04-11,withdrawal,623
5128,427,2020-02-23,withdrawal,711
5129,427,2020-02-07,deposit,516
5130,427,2020-02-15,deposit,492
5131,427,2020-02-19,deposit,420
5132,427,2020-04-18,purchase,43
5133,427,2020-04-08,deposit,667
5134,427,2020-04-13,purchase,993
5135,427,2020-03-01,purchase,670
5136,427,2020-03-23,withdrawal,580
5137,222,2020-02-21,deposit,97
5138,222,2020-01-25,deposit,57
5139,222,2020-03-08,purchase,861
5140,222,2020-01-27,deposit,289
5141,222,2020-02-04,deposit,245
5142,222,2020-02-19,withdrawal,567
5143,222,2020-02-19,deposit,640
5144,222,2020-04-09,deposit,396
5145,222,2020-02-17,deposit,925
5146,377,2020-02-05,withdrawal,92
5147,377,2020-04-08,withdrawal,655
5148,377,2020-04-09,withdrawal,581
5149,377,2020-04-06,deposit,633
5150,377,2020-02-26,purchase,342
5151,377,2020-01-25,deposit,99
5152,377,2020-01-30,withdrawal,484
5153,97,2020-03-30,withdrawal,794
5154,97,2020-02-09,withdrawal,917
5155,97,2020-02-06,withdrawal,416
5156,97,2020-02-03,deposit,227
5157,97,2020-03-25,purchase,559
5158,97,2020-01-21,purchase,32
5159,97,2020-01-22,purchase,984
5160,97,2020-03-08,deposit,198
5161,97,2020-01-16,withdrawal,34
5162,97,2020-03-01,withdrawal,249
5163,97,2020-02-24,deposit,55
5164,97,2020-02-19,withdrawal,98
5165,97,2020-02-24,deposit,286
5166,97,2020-03-23,purchase,839
5167,97,2020-01-08,deposit,992
5168,283,2020-01-11,deposit,49
5169,283,2020-02-05,deposit,58
5170,283,2020-03-09,purchase,121
5171,283,2020-01-31,withdrawal,446
5172,283,2020-03-27,purchase,231
5173,283,2020-01-24,deposit,643
5174,283,2020-03-31,purchase,654
5175,283,2020-01-11,withdrawal,151
5176,283,2020-01-05,withdrawal,977
5177,283,2020-03-07,withdrawal,662
5178,283,2020-01-21,deposit,50
5179,283,2020-03-29,purchase,629
5180,283,2020-04-01,purchase,601
5181,283,2020-01-06,withdrawal,697
5182,283,2020-02-24,purchase,846
5183,283,2020-02-24,withdrawal,829
5184,283,2020-04-02,purchase,823
5185,283,2020-01-16,purchase,619
5186,283,2020-03-05,purchase,606
5187,440,2020-03-26,withdrawal,241
5188,440,2020-01-04,withdrawal,168
5189,440,2020-02-18,deposit,269
5190,440,2020-03-04,deposit,585
5191,449,2020-01-31,withdrawal,136
5192,449,2020-01-30,withdrawal,539
5193,449,2020-01-20,purchase,324
5194,449,2020-01-16,purchase,393
5195,449,2020-01-13,purchase,753
5196,449,2020-03-29,deposit,883
5197,449,2020-01-07,withdrawal,476
5198,449,2020-01-23,withdrawal,831
5199,449,2020-02-05,purchase,493
5200,449,2020-02-13,purchase,289
5201,449,2020-02-13,withdrawal,792
5202,449,2020-02-17,deposit,746
5203,251,2020-01-19,purchase,108
5204,251,2020-03-07,deposit,703
5205,251,2020-03-03,withdrawal,977
5206,251,2020-01-21,deposit,836
5207,251,2020-02-12,purchase,874
5208,251,2020-04-01,withdrawal,653
5209,251,2020-02-28,withdrawal,743
5210,251,2020-03-29,deposit,39
5211,251,2020-03-09,purchase,598
5212,251,2020-02-27,deposit,200
5213,251,2020-03-11,deposit,323
5214,251,2020-03-17,purchase,153
5215,251,2020-01-19,withdrawal,413
5216,251,2020-03-25,deposit,595
5217,251,2020-03-11,withdrawal,238
5218,251,2020-02-17,purchase,783
5219,435,2020-01-05,withdrawal,965
5220,435,2020-01-25,withdrawal,921
5221,435,2020-01-17,deposit,534
5222,435,2020-01-03,deposit,702
5223,435,2020-03-23,withdrawal,545
5224,435,2020-01-07,deposit,20
5225,435,2020-03-25,deposit,508
5226,435,2020-02-13,deposit,386
5227,435,2020-02-26,deposit,568
5228,435,2020-01-05,deposit,118
5229,435,2020-02-14,deposit,337
5230,435,2020-03-18,purchase,108
5231,435,2020-01-07,purchase,543
5232,435,2020-03-11,withdrawal,599
5233,435,2020-01-23,purchase,542
5234,435,2020-03-17,purchase,310
5235,435,2020-03-28,deposit,265
5236,435,2020-03-23,deposit,33
5237,435,2020-03-09,withdrawal,382
5238,435,2020-01-06,deposit,419
5239,435,2020-01-02,purchase,778
5240,84,2020-03-05,purchase,359
5241,498,2020-03-25,deposit,973
5242,498,2020-03-25,purchase,700
5243,498,2020-03-12,deposit,225
5244,498,2020-03-16,deposit,296
5245,498,2020-04-16,deposit,499
5246,498,2020-02-05,deposit,835
5247,498,2020-01-31,deposit,309
5248,498,2020-01-28,deposit,277
5249,38,2020-04-19,withdrawal,409
5250,38,2020-01-27,purchase,700
5251,38,2020-02-21,purchase,496
5252,38,2020-03-26,purchase,235
5253,38,2020-04-07,deposit,759
5254,38,2020-01-21,purchase,28
5255,38,2020-03-25,purchase,628
5256,38,2020-03-16,deposit,410
5257,38,2020-02-14,deposit,83
5258,38,2020-03-22,deposit,724
5259,38,2020-04-11,deposit,152
5260,38,2020-03-18,deposit,354
5261,38,2020-03-04,purchase,788
5262,38,2020-03-18,purchase,128
5263,38,2020-02-11,deposit,475
5264,38,2020-04-19,purchase,950
