,week_date,region,platform,segment,customer_type,transactions,sales
12816,30/7/18,CANADA,Shopify,C4,Existing,48,8782
12817,30/7/18,ASIA,Shopify,C1,New,171,21366
12818,30/7/18,CANADA,Retail,C4,Existing,20757,1081851
12819,30/7/18,USA,Shopify,C2,New,157,26861
12820,30/7/18,AFRICA,Retail,C2,New,48728,1569818
12821,30/7/18,AFRICA,Shopify,C2,Existing,1375,271851
12822,30/7/18,OCEANIA,Shopify,F1,Existing,2654,518103
12823,30/7/18,SOUTH AMERICA,Shopify,F3,New,3,412
12824,30/7/18,EUROPE,Retail,C2,Existing,8337,406209
12825,30/7/18,EUROPE,Shopify,C4,New,2,305
12826,30/7/18,OCEANIA,Shopify,C4,Existing,415,79510
12827,30/7/18,CANADA,Shopify,C3,New,59,11066
12828,30/7/18,USA,Shopify,null,New,85,14799
12829,30/7/18,CANADA,Shopify,C2,New,63,9572
12830,30/7/18,SOUTH AMERICA,Retail,C4,New,155,5359
12831,30/7/18,SOUTH AMERICA,Shopify,null,New,48,8896
12832,30/7/18,AFRICA,Retail,F1,Existing,84069,4806068
12833,30/7/18,OCEANIA,Retail,C4,New,53476,1744539
12834,30/7/18,ASIA,Retail,C3,Existing,185737,8731771
12835,30/7/18,EUROPE,Retail,C1,New,4395,140765
12836,30/7/18,USA,Retail,C1,New,33587,984811
12837,30/7/18,CANADA,Shopify,C1,Existing,297,51134
12838,30/7/18,CANADA,Retail,F3,New,17639,653427
12839,30/7/18,SOUTH AMERICA,Shopify,F3,Existing,16,3149
12840,30/7/18,SOUTH AMERICA,Retail,C2,New,577,17978
12841,30/7/18,OCEANIA,Shopify,C2,New,465,78645
12842,30/7/18,AFRICA,Shopify,C1,New,168,22862
12843,23/7/18,OCEANIA,Shopify,C1,Existing,1687,312484
12844,23/7/18,SOUTH AMERICA,Retail,C1,Existing,2214,65501
12845,23/7/18,CANADA,Shopify,C2,Existing,376,71195
12846,23/7/18,OCEANIA,Retail,F2,Existing,295278,16868118
12847,23/7/18,USA,Shopify,F3,New,59,13093
12848,23/7/18,EUROPE,Shopify,F2,Existing,136,38591
12849,23/7/18,SOUTH AMERICA,Shopify,F1,New,2,464
12850,23/7/18,SOUTH AMERICA,Retail,C4,Existing,197,11468
12851,23/7/18,SOUTH AMERICA,Shopify,null,Guest,959,191928
12852,23/7/18,CANADA,Retail,C1,Existing,51055,2228863
12853,23/7/18,CANADA,Shopify,F1,Existing,413,78321
12854,23/7/18,ASIA,Shopify,F3,New,74,11667
12855,23/7/18,CANADA,Retail,null,New,15065,626973
12856,23/7/18,CANADA,Shopify,F1,New,60,9657
12857,23/7/18,USA,Shopify,null,Existing,111,21711
12858,23/7/18,SOUTH AMERICA,Shopify,null,Existing,20,4587
12859,23/7/18,USA,Retail,C3,New,40409,1667594
12860,23/7/18,ASIA,Retail,C1,New,115848,2734337
12861,23/7/18,AFRICA,Shopify,C1,Existing,1018,177854
12862,23/7/18,SOUTH AMERICA,Shopify,F2,New,9,1663
12863,23/7/18,OCEANIA,Retail,C1,New,142254,3627045
12864,23/7/18,EUROPE,Retail,C3,Existing,14384,835833
12865,23/7/18,EUROPE,Retail,F2,New,1857,86769
12866,23/7/18,AFRICA,Retail,F2,Existing,240063,14139598
12867,23/7/18,AFRICA,Retail,F3,New,64385,2445920
12868,23/7/18,AFRICA,Shopify,C2,New,183,28448
12869,23/7/18,ASIA,Retail,C3,New,108056,3438055
12870,23/7/18,CANADA,Shopify,null,Guest,721,121811
12871,23/7/18,AFRICA,Retail,C1,New,88289,2329387
12872,23/7/18,USA,Shopify,null,Guest,1416,274778
12873,23/7/18,ASIA,Shopify,C1,New,174,22459
12874,23/7/18,EUROPE,Shopify,C1,Existing,57,10339
12875,23/7/18,ASIA,Shopify,F3,Existing,1040,211584
12876,23/7/18,OCEANIA,Shopify,F1,New,270,44505
12877,23/7/18,SOUTH AMERICA,Retail,F1,New,257,10142
12878,23/7/18,EUROPE,Shopify,C2,New,11,2874
12879,23/7/18,ASIA,Shopify,C3,New,203,31054
12880,23/7/18,CANADA,Shopify,C3,Existing,409,77825
12881,23/7/18,ASIA,Retail,C2,New,72660,2076487
12882,23/7/18,SOUTH AMERICA,Retail,null,Existing,350,14830
12883,23/7/18,USA,Shopify,C3,Existing,958,207573
12884,23/7/18,CANADA,Retail,null,Existing,5840,291667
12885,23/7/18,OCEANIA,Shopify,C3,New,344,57045
12886,23/7/18,OCEANIA,Shopify,null,Existing,380,77712
12887,23/7/18,OCEANIA,Retail,C4,Existing,115269,5989476
12888,23/7/18,EUROPE,Shopify,C4,Existing,6,1263
12889,23/7/18,SOUTH AMERICA,Shopify,F3,New,4,675
12890,23/7/18,SOUTH AMERICA,Retail,C2,New,544,19289
12891,23/7/18,OCEANIA,Retail,null,New,77305,3029532
12892,23/7/18,EUROPE,Shopify,null,New,15,3514
12893,23/7/18,SOUTH AMERICA,Retail,C3,New,730,28174
12894,23/7/18,EUROPE,Retail,C4,New,1593,69757
12895,23/7/18,ASIA,Shopify,C4,Existing,176,31154
12896,23/7/18,OCEANIA,Shopify,C2,New,441,71566
12897,23/7/18,USA,Shopify,F1,New,100,16724
12898,23/7/18,AFRICA,Shopify,C1,New,175,24167
12899,23/7/18,USA,Retail,null,Existing,8670,462643
12900,23/7/18,USA,Retail,C1,Existing,47684,2178986
12901,23/7/18,SOUTH AMERICA,Retail,null,Guest,389943,15787308
12902,23/7/18,ASIA,Shopify,F2,New,169,24409
12903,23/7/18,EUROPE,Retail,null,New,3363,158516
12904,23/7/18,ASIA,Retail,null,New,60505,2205455
12905,23/7/18,AFRICA,Retail,C4,Existing,92063,4907421
12906,23/7/18,EUROPE,Retail,F1,Existing,6814,446594
12907,23/7/18,CANADA,Retail,F3,New,17822,678868
12908,23/7/18,SOUTH AMERICA,Shopify,F3,Existing,17,3567
12909,23/7/18,AFRICA,Retail,C4,New,41364,1439623
12910,23/7/18,OCEANIA,Retail,F3,New,101071,3632166
12911,23/7/18,EUROPE,Shopify,null,Guest,172,48603
12912,23/7/18,CANADA,Retail,F2,New,16956,647848
12913,23/7/18,SOUTH AMERICA,Shopify,F2,Existing,27,5713
12914,23/7/18,ASIA,Shopify,F1,New,160,23134
12915,23/7/18,ASIA,Retail,C4,Existing,79801,3743310
12916,23/7/18,ASIA,Shopify,null,Existing,130,24187
12917,23/7/18,USA,Retail,C4,Existing,29866,1695925
12918,23/7/18,OCEANIA,Retail,C1,Existing,203666,7973213
12919,23/7/18,USA,Shopify,C3,New,130,22861
12920,23/7/18,SOUTH AMERICA,Retail,F3,Existing,981,47194
12921,23/7/18,CANADA,Retail,F1,Existing,22197,1255258
12922,23/7/18,AFRICA,Retail,C2,New,49613,1600652
12923,23/7/18,OCEANIA,Shopify,null,Guest,5464,999151
12924,23/7/18,AFRICA,Shopify,F1,New,126,20711
12925,23/7/18,AFRICA,Shopify,null,Guest,2692,485474
12926,23/7/18,AFRICA,Retail,C2,Existing,86252,3950751
12927,23/7/18,EUROPE,Retail,F1,New,1029,47384
12928,23/7/18,ASIA,Retail,C2,Existing,94339,3795069
12929,23/7/18,ASIA,Shopify,C4,New,40,5826
12930,23/7/18,SOUTH AMERICA,Shopify,C1,New,11,1638
12931,23/7/18,AFRICA,Retail,F1,New,23089,896886
12932,23/7/18,AFRICA,Retail,C1,Existing,153197,6141426
12933,23/7/18,ASIA,Shopify,C3,Existing,1112,225326
12934,23/7/18,USA,Retail,C2,New,22686,813508
12935,23/7/18,EUROPE,Retail,C1,New,4499,153303
12936,23/7/18,OCEANIA,Retail,null,Existing,33137,1492646
12937,23/7/18,EUROPE,Shopify,null,Existing,15,5720
12938,23/7/18,OCEANIA,Retail,C3,Existing,263653,13590920
12939,23/7/18,CANADA,Retail,C1,New,30849,829402
12940,23/7/18,EUROPE,Retail,null,Guest,127478,4372745
12941,23/7/18,ASIA,Retail,F3,Existing,328367,17221720
12942,23/7/18,OCEANIA,Retail,F1,New,38729,1405614
12943,23/7/18,EUROPE,Retail,C4,Existing,4565,261182
12944,23/7/18,SOUTH AMERICA,Retail,C3,Existing,888,41251
12945,23/7/18,CANADA,Retail,C2,Existing,17183,793486
12946,23/7/18,USA,Retail,C1,New,34047,995474
12947,23/7/18,AFRICA,Shopify,C3,New,167,29567
12948,23/7/18,SOUTH AMERICA,Retail,C1,New,1928,43023
12949,23/7/18,CANADA,Retail,C3,New,25459,917545
12950,23/7/18,SOUTH AMERICA,Shopify,C3,Existing,57,13805
12951,23/7/18,USA,Retail,F2,New,27009,1129584
12952,23/7/18,CANADA,Retail,F1,New,6990,273207
12953,23/7/18,CANADA,Shopify,C3,New,68,11167
12954,23/7/18,CANADA,Retail,C2,New,12791,415348
12955,23/7/18,SOUTH AMERICA,Shopify,C2,Existing,92,19167
12956,23/7/18,USA,Retail,F1,New,11118,488021
12957,23/7/18,SOUTH AMERICA,Shopify,C4,New,1,154
12958,23/7/18,EUROPE,Retail,null,Existing,2484,120184
12959,23/7/18,CANADA,Shopify,F3,Existing,386,79065
12960,23/7/18,ASIA,Retail,C1,Existing,145989,5116353
12961,23/7/18,USA,Shopify,F2,Existing,1544,336385
12962,23/7/18,ASIA,Shopify,C2,New,219,30161
12963,23/7/18,CANADA,Retail,C3,Existing,47556,2504566
12964,23/7/18,EUROPE,Retail,F2,Existing,13770,949577
12965,23/7/18,USA,Retail,F3,New,26260,1085426
12966,23/7/18,ASIA,Shopify,null,Guest,2501,415201
12967,23/7/18,ASIA,Shopify,C2,Existing,1159,217631
12968,23/7/18,EUROPE,Retail,C1,Existing,14316,705558
12969,23/7/18,SOUTH AMERICA,Shopify,F1,Existing,26,7231
12970,23/7/18,ASIA,Retail,F1,New,30654,1051238
12971,23/7/18,OCEANIA,Shopify,C4,Existing,431,82365
12972,23/7/18,SOUTH AMERICA,Shopify,C1,Existing,49,11174
12973,23/7/18,USA,Shopify,C2,New,171,33262
12974,23/7/18,OCEANIA,Retail,C2,New,88215,2602506
12975,23/7/18,USA,Retail,F1,Existing,34214,2198392
12976,23/7/18,EUROPE,Shopify,C2,Existing,103,30089
12977,23/7/18,OCEANIA,Shopify,C4,New,52,8037
12978,23/7/18,ASIA,Shopify,null,New,179,30506
12979,23/7/18,USA,Retail,F3,Existing,117892,7736190
12980,23/7/18,OCEANIA,Shopify,F3,Existing,2286,495797
12981,23/7/18,EUROPE,Shopify,C1,New,13,3981
12982,23/7/18,ASIA,Retail,F2,Existing,188222,9735861
12983,23/7/18,AFRICA,Retail,null,New,57758,2438854
12984,23/7/18,EUROPE,Shopify,F1,Existing,82,19199
12985,23/7/18,AFRICA,Retail,C3,New,97384,3572647
12986,23/7/18,AFRICA,Shopify,F2,New,184,29811
12987,23/7/18,EUROPE,Shopify,F3,Existing,107,32018
12988,23/7/18,CANADA,Retail,null,Guest,453789,12071145
12989,23/7/18,CANADA,Shopify,F3,New,28,3826
12990,23/7/18,USA,Retail,C4,New,15403,577474
12991,23/7/18,AFRICA,Retail,null,Existing,24818,1190610
12992,23/7/18,CANADA,Shopify,C4,Existing,49,8683
12993,23/7/18,SOUTH AMERICA,Retail,C4,New,164,5782
12994,23/7/18,USA,Shopify,F2,New,132,22815
12995,23/7/18,AFRICA,Shopify,C4,Existing,248,43297
12996,23/7/18,USA,Shopify,F3,Existing,756,171048
12997,23/7/18,OCEANIA,Shopify,F2,Existing,4039,852099
12998,23/7/18,OCEANIA,Retail,F3,Existing,454760,26450998
12999,23/7/18,CANADA,Shopify,F2,Existing,714,141217
13000,23/7/18,EUROPE,Shopify,F3,New,4,655
13001,23/7/18,SOUTH AMERICA,Retail,F2,Existing,988,51124
13002,23/7/18,SOUTH AMERICA,Shopify,C3,New,27,4749
13003,23/7/18,OCEANIA,Shopify,F3,New,152,26764
13004,23/7/18,USA,Shopify,F1,Existing,975,197755
13005,23/7/18,OCEANIA,Shopify,C2,Existing,2842,572949
13006,23/7/18,USA,Retail,C2,Existing,32091,1680920
13007,23/7/18,SOUTH AMERICA,Retail,C2,Existing,551,21339
13008,23/7/18,USA,Shopify,C4,New,14,2406
13009,23/7/18,ASIA,Retail,F2,New,69187,2348239
13010,23/7/18,SOUTH AMERICA,Retail,F1,Existing,598,30275
13011,23/7/18,EUROPE,Retail,C3,New,4414,196439
13012,23/7/18,AFRICA,Shopify,C2,Existing,1412,277090
13013,23/7/18,USA,Retail,C3,Existing,79720,4732665
13014,23/7/18,EUROPE,Shopify,F1,New,7,1259
13015,23/7/18,AFRICA,Retail,null,Guest,1649670,47242294
13016,23/7/18,OCEANIA,Shopify,F1,Existing,2663,531938
13017,23/7/18,SOUTH AMERICA,Retail,F2,New,344,13018
13018,23/7/18,AFRICA,Shopify,F1,Existing,1608,314149
13019,23/7/18,OCEANIA,Retail,C3,New,128730,4393361
13020,23/7/18,EUROPE,Shopify,C3,New,9,1353
13021,23/7/18,CANADA,Shopify,C1,Existing,306,54926
13022,23/7/18,USA,Shopify,null,New,95,15978
13023,23/7/18,SOUTH AMERICA,Shopify,null,New,58,11256
13024,23/7/18,USA,Shopify,C2,Existing,892,189110
13025,23/7/18,ASIA,Retail,F3,New,85463,2833930
13026,23/7/18,AFRICA,Shopify,null,Existing,179,35163
13027,23/7/18,OCEANIA,Retail,F1,Existing,123732,6726098
13028,23/7/18,CANADA,Shopify,null,Existing,51,9675
13029,23/7/18,EUROPE,Retail,C2,New,2764,107391
13030,23/7/18,SOUTH AMERICA,Shopify,C2,New,24,4077
13031,23/7/18,SOUTH AMERICA,Retail,F3,New,309,10589
13032,23/7/18,USA,Retail,F2,Existing,84050,5414584
13033,23/7/18,SOUTH AMERICA,Retail,null,New,1822,64197
13034,23/7/18,USA,Shopify,C1,Existing,584,111165
13035,23/7/18,CANADA,Retail,F2,Existing,53459,3119976
13036,23/7/18,CANADA,Retail,C4,New,10867,370243
13037,23/7/18,SOUTH AMERICA,Shopify,C4,Existing,6,939
13038,23/7/18,ASIA,Retail,C3,Existing,187725,8807452
13039,23/7/18,EUROPE,Shopify,C3,Existing,103,28151
13040,23/7/18,EUROPE,Retail,C2,Existing,8417,438774
13041,23/7/18,EUROPE,Shopify,C4,New,2,918
13042,23/7/18,OCEANIA,Shopify,null,New,318,58114
13043,23/7/18,OCEANIA,Retail,null,Guest,2435701,63896375
13044,23/7/18,AFRICA,Retail,F3,Existing,338311,20125417
13045,23/7/18,OCEANIA,Retail,C2,Existing,120823,5129458
13046,23/7/18,ASIA,Retail,C4,New,44354,1341152
13047,23/7/18,EUROPE,Retail,F3,Existing,17562,1170301
13048,23/7/18,AFRICA,Retail,F2,New,62895,2371867
13049,23/7/18,ASIA,Retail,null,Existing,21279,918491
13050,23/7/18,USA,Shopify,C1,New,125,21864
13051,23/7/18,AFRICA,Shopify,C4,New,32,5818
13052,23/7/18,ASIA,Shopify,F2,Existing,1653,318852
13053,23/7/18,CANADA,Shopify,C4,New,7,951
13054,23/7/18,OCEANIA,Shopify,C1,New,308,41647
13055,23/7/18,USA,Retail,null,Guest,579515,17930980
13056,23/7/18,AFRICA,Shopify,F3,New,74,13320
13057,23/7/18,USA,Shopify,C4,Existing,90,18431
13058,23/7/18,OCEANIA,Retail,C4,New,54019,1776394
13059,23/7/18,AFRICA,Shopify,F3,Existing,1489,325100
13060,23/7/18,CANADA,Retail,F3,Existing,77736,4596313
13061,23/7/18,EUROPE,Retail,F3,New,1902,88252
13062,23/7/18,ASIA,Retail,null,Guest,1973281,49092385
13063,23/7/18,OCEANIA,Retail,F2,New,88069,3236326
13064,23/7/18,EUROPE,Shopify,F2,New,8,2008
13065,23/7/18,AFRICA,Retail,F1,Existing,85785,4970217
13066,23/7/18,ASIA,Shopify,F1,Existing,1175,214433
13067,23/7/18,CANADA,Shopify,null,New,66,10188
13068,23/7/18,ASIA,Retail,F1,Existing,80941,4050590
13069,23/7/18,CANADA,Shopify,F2,New,71,11087
13070,23/7/18,OCEANIA,Shopify,C3,Existing,2669,546758
13071,23/7/18,OCEANIA,Shopify,F2,New,380,65971
13072,23/7/18,CANADA,Shopify,C1,New,62,7701
13073,23/7/18,USA,Retail,null,New,20476,937014
13074,23/7/18,CANADA,Shopify,C2,New,67,10187
13075,23/7/18,AFRICA,Shopify,F2,Existing,2853,587247
13076,23/7/18,ASIA,Shopify,C1,Existing,706,122237
13077,23/7/18,AFRICA,Shopify,null,New,214,40960
13078,23/7/18,AFRICA,Shopify,C3,Existing,1568,329919
13079,23/7/18,CANADA,Retail,C4,Existing,21234,1104427
13080,23/7/18,AFRICA,Retail,C3,Existing,228371,12165479
13081,16/7/18,ASIA,Retail,C1,New,110552,2580807
13082,16/7/18,OCEANIA,Shopify,null,New,356,64260
13083,16/7/18,USA,Shopify,C1,Existing,573,104402
13084,16/7/18,EUROPE,Retail,null,Guest,126830,4381342
13085,16/7/18,CANADA,Shopify,F3,New,24,3990
13086,16/7/18,SOUTH AMERICA,Retail,null,New,1888,63775
13087,16/7/18,USA,Shopify,C2,New,164,30687
13088,16/7/18,ASIA,Shopify,null,New,194,32051
13089,16/7/18,EUROPE,Shopify,F1,Existing,100,25165
13090,16/7/18,OCEANIA,Retail,F1,Existing,125580,6997989
13091,16/7/18,CANADA,Shopify,null,Existing,51,9635
13092,16/7/18,AFRICA,Shopify,C4,New,31,4630
13093,16/7/18,SOUTH AMERICA,Shopify,C3,New,20,4596
13094,16/7/18,ASIA,Retail,F2,Existing,183782,9640177
13095,16/7/18,AFRICA,Shopify,null,New,191,33108
13096,16/7/18,ASIA,Shopify,C1,Existing,710,121639
13097,16/7/18,EUROPE,Retail,C3,Existing,14425,828596
13098,16/7/18,SOUTH AMERICA,Retail,C1,New,1912,44664
13099,16/7/18,SOUTH AMERICA,Retail,C1,Existing,2070,61379
13100,16/7/18,CANADA,Shopify,C3,New,46,8192
13101,16/7/18,CANADA,Retail,C4,Existing,20824,1091933
13102,16/7/18,OCEANIA,Shopify,C1,New,312,41663
13103,16/7/18,USA,Retail,F2,Existing,83261,5338654
13104,16/7/18,CANADA,Shopify,C3,Existing,397,73619
13105,16/7/18,CANADA,Shopify,C2,New,61,9801
13106,16/7/18,USA,Retail,C1,Existing,47108,2159527
13107,16/7/18,USA,Retail,C2,New,22418,813676
13108,16/7/18,ASIA,Shopify,F2,Existing,1744,341540
13109,16/7/18,EUROPE,Retail,F2,New,1729,85081
13110,16/7/18,AFRICA,Retail,C1,New,87137,2310033
13111,16/7/18,ASIA,Shopify,C4,Existing,161,29507
13112,16/7/18,SOUTH AMERICA,Shopify,F2,New,9,1715
13113,16/7/18,CANADA,Retail,F3,New,16807,648984
13114,16/7/18,USA,Shopify,F3,Existing,729,168343
13115,16/7/18,OCEANIA,Shopify,F2,Existing,3967,832922
13116,16/7/18,SOUTH AMERICA,Retail,F2,Existing,892,43895
13117,16/7/18,ASIA,Shopify,C1,New,152,19310
13118,16/7/18,ASIA,Shopify,F1,New,175,24844
13119,16/7/18,EUROPE,Retail,F1,Existing,6652,441396
13120,16/7/18,SOUTH AMERICA,Shopify,C1,Existing,43,8896
13121,16/7/18,CANADA,Retail,null,Existing,6589,339870
13122,16/7/18,OCEANIA,Shopify,C3,New,331,57443
13123,16/7/18,CANADA,Retail,C1,Existing,50131,2203549
13124,16/7/18,AFRICA,Shopify,F2,Existing,2802,589627
13125,16/7/18,ASIA,Retail,F1,Existing,81141,4262150
13126,16/7/18,OCEANIA,Retail,C3,Existing,264742,13524223
13127,16/7/18,USA,Shopify,null,Guest,1403,283563
13128,16/7/18,ASIA,Shopify,F3,New,88,12659
13129,16/7/18,SOUTH AMERICA,Retail,F3,New,256,9738
13130,16/7/18,USA,Shopify,C3,New,100,19747
13131,16/7/18,CANADA,Retail,C4,New,10563,359774
13132,16/7/18,SOUTH AMERICA,Shopify,C4,Existing,7,1228
13133,16/7/18,CANADA,Shopify,F2,Existing,718,146485
13134,16/7/18,SOUTH AMERICA,Shopify,C2,Existing,96,18622
13135,16/7/18,USA,Shopify,C1,New,108,17580
13136,16/7/18,OCEANIA,Retail,C4,New,52850,1709244
13137,16/7/18,EUROPE,Retail,C1,New,4561,152270
13138,16/7/18,ASIA,Shopify,F2,New,176,27899
13139,16/7/18,USA,Retail,null,New,20726,952235
13140,16/7/18,CANADA,Shopify,null,New,59,10603
13141,16/7/18,ASIA,Shopify,C3,New,170,25490
13142,16/7/18,EUROPE,Retail,C2,Existing,8518,427282
13143,16/7/18,AFRICA,Retail,F2,New,61890,2328244
13144,16/7/18,EUROPE,Retail,F3,Existing,16791,1082239
13145,16/7/18,ASIA,Retail,C2,Existing,94267,3801103
13146,16/7/18,EUROPE,Shopify,C3,New,7,1445
13147,16/7/18,OCEANIA,Retail,C1,New,139081,3445171
13148,16/7/18,CANADA,Retail,F1,New,7391,305134
13149,16/7/18,SOUTH AMERICA,Shopify,F1,Existing,31,6956
13150,16/7/18,OCEANIA,Shopify,F3,Existing,2267,482811
13151,16/7/18,AFRICA,Shopify,C3,New,184,34061
13152,16/7/18,EUROPE,Shopify,F3,Existing,98,27823
13153,16/7/18,AFRICA,Shopify,F2,New,201,33358
13154,16/7/18,AFRICA,Retail,C4,New,39994,1401723
13155,16/7/18,USA,Shopify,C4,Existing,89,17574
13156,16/7/18,CANADA,Retail,null,Guest,440278,11961412
13157,16/7/18,EUROPE,Retail,C2,New,2677,102180
13158,16/7/18,ASIA,Retail,C4,Existing,78889,3702636
13159,16/7/18,EUROPE,Retail,C4,New,1608,72211
13160,16/7/18,SOUTH AMERICA,Retail,C3,New,705,26876
13161,16/7/18,OCEANIA,Retail,null,New,80087,3052990
13162,16/7/18,EUROPE,Shopify,null,New,18,3593
13163,16/7/18,AFRICA,Retail,C3,Existing,229231,12239513
13164,16/7/18,CANADA,Shopify,C2,Existing,340,63913
13165,16/7/18,CANADA,Shopify,null,Guest,715,120886
13166,16/7/18,USA,Shopify,F1,Existing,1017,205812
13167,16/7/18,SOUTH AMERICA,Shopify,C4,New,3,623
13168,16/7/18,AFRICA,Shopify,C2,New,182,29246
13169,16/7/18,SOUTH AMERICA,Retail,F1,New,238,8979
13170,16/7/18,AFRICA,Shopify,C2,Existing,1433,279199
13171,16/7/18,SOUTH AMERICA,Shopify,F1,New,5,1054
13172,16/7/18,SOUTH AMERICA,Retail,C2,New,532,17106
13173,16/7/18,CANADA,Shopify,C1,Existing,292,53302
13174,16/7/18,OCEANIA,Shopify,F2,New,375,64065
13175,16/7/18,SOUTH AMERICA,Retail,C2,Existing,573,23578
13176,16/7/18,EUROPE,Shopify,F3,New,8,1387
13177,16/7/18,OCEANIA,Shopify,C2,Existing,2729,535216
13178,16/7/18,CANADA,Retail,C3,Existing,47624,2532830
13179,16/7/18,USA,Shopify,F2,New,144,26430
13180,16/7/18,SOUTH AMERICA,Retail,F3,Existing,889,45574
13181,16/7/18,CANADA,Retail,C2,New,12781,423076
13182,16/7/18,USA,Shopify,C2,Existing,916,197168
13183,16/7/18,CANADA,Retail,C2,Existing,16986,790366
13184,16/7/18,CANADA,Shopify,F1,Existing,436,84706
13185,16/7/18,ASIA,Retail,C4,New,42361,1262501
13186,16/7/18,ASIA,Shopify,C3,Existing,1087,219856
13187,16/7/18,EUROPE,Retail,C3,New,4265,189638
13188,16/7/18,SOUTH AMERICA,Shopify,null,New,50,9837
13189,16/7/18,ASIA,Shopify,null,Existing,189,34958
13190,16/7/18,CANADA,Retail,F2,Existing,51267,3119148
13191,16/7/18,SOUTH AMERICA,Retail,C4,New,168,6385
13192,16/7/18,SOUTH AMERICA,Retail,C4,Existing,189,10584
13193,16/7/18,SOUTH AMERICA,Shopify,F3,New,2,238
13194,16/7/18,OCEANIA,Shopify,C4,Existing,389,70986
13195,16/7/18,USA,Retail,C1,New,33250,970514
13196,16/7/18,SOUTH AMERICA,Shopify,C2,New,21,3636
13197,16/7/18,EUROPE,Retail,null,New,3418,155833
13198,16/7/18,USA,Retail,C4,New,15208,573849
13199,16/7/18,CANADA,Retail,null,New,14937,628643
13200,16/7/18,ASIA,Shopify,C2,New,231,31921
13201,16/7/18,SOUTH AMERICA,Shopify,null,Existing,20,4316
13202,16/7/18,OCEANIA,Retail,F2,Existing,293057,16674250
13203,16/7/18,EUROPE,Shopify,F2,Existing,134,32318
13204,16/7/18,USA,Shopify,F3,New,43,8473
13205,16/7/18,ASIA,Shopify,F3,Existing,1040,205706
13206,16/7/18,OCEANIA,Shopify,F1,New,303,48540
13207,16/7/18,ASIA,Retail,F3,New,78881,2611729
13208,16/7/18,USA,Retail,null,Existing,9955,531086
13209,16/7/18,OCEANIA,Shopify,null,Existing,408,79795
13210,16/7/18,OCEANIA,Retail,F3,Existing,443835,25546234
13211,16/7/18,ASIA,Retail,null,Existing,24788,1075898
13212,16/7/18,USA,Retail,null,Guest,569481,17550220
13213,16/7/18,USA,Retail,C3,New,39757,1628699
13214,16/7/18,ASIA,Shopify,null,Guest,2547,413052
13215,16/7/18,OCEANIA,Shopify,C2,New,496,80421
13216,16/7/18,USA,Shopify,F1,New,126,21960
13217,16/7/18,AFRICA,Shopify,F1,Existing,1639,324730
13218,16/7/18,USA,Retail,C4,Existing,29257,1654908
13219,16/7/18,CANADA,Shopify,C4,New,10,1883
13220,16/7/18,OCEANIA,Shopify,F3,New,164,27470
13221,16/7/18,AFRICA,Shopify,C4,Existing,233,44368
13222,16/7/18,USA,Shopify,null,Existing,97,22957
13223,16/7/18,AFRICA,Retail,C2,Existing,86430,3954243
13224,16/7/18,SOUTH AMERICA,Shopify,F3,Existing,18,3532
13225,16/7/18,AFRICA,Retail,null,Existing,29010,1399321
13226,16/7/18,ASIA,Retail,null,New,61467,2215987
13227,16/7/18,AFRICA,Retail,C4,Existing,90598,4846137
13228,16/7/18,USA,Shopify,null,New,116,21439
13229,16/7/18,CANADA,Retail,C3,New,25117,917513
13230,16/7/18,SOUTH AMERICA,Shopify,C3,Existing,54,12379
13231,16/7/18,EUROPE,Shopify,C4,Existing,4,896
13232,16/7/18,OCEANIA,Retail,C1,Existing,202170,7887514
13233,16/7/18,EUROPE,Shopify,C1,Existing,64,11585
13234,16/7/18,USA,Retail,F3,Existing,114215,7403826
13235,16/7/18,AFRICA,Retail,F1,Existing,86571,5152367
13236,16/7/18,OCEANIA,Shopify,C1,Existing,1648,300600
13237,16/7/18,ASIA,Shopify,F1,Existing,1262,234401
13238,16/7/18,ASIA,Retail,C2,New,70135,1981966
13239,16/7/18,SOUTH AMERICA,Retail,null,Existing,473,19218
13240,16/7/18,AFRICA,Retail,C3,New,96303,3522476
13241,16/7/18,USA,Retail,C2,Existing,32368,1692873
13242,16/7/18,USA,Shopify,C4,New,18,3197
13243,16/7/18,SOUTH AMERICA,Retail,null,Guest,382827,15501026
13244,16/7/18,OCEANIA,Retail,null,Guest,2404700,62929227
13245,16/7/18,AFRICA,Retail,C1,Existing,152824,6122375
13246,16/7/18,AFRICA,Shopify,F3,Existing,1508,331864
13247,16/7/18,OCEANIA,Retail,C3,New,127759,4333168
13248,16/7/18,SOUTH AMERICA,Retail,F2,New,329,13255
13249,16/7/18,ASIA,Retail,F1,New,30401,1091683
13250,16/7/18,SOUTH AMERICA,Shopify,F2,Existing,22,4397
13251,16/7/18,AFRICA,Retail,F2,Existing,238961,14122826
13252,16/7/18,SOUTH AMERICA,Shopify,null,Guest,882,176445
13253,16/7/18,OCEANIA,Shopify,C3,Existing,2598,536609
13254,16/7/18,CANADA,Shopify,F3,Existing,352,71644
13255,16/7/18,OCEANIA,Retail,F1,New,40224,1525841
13256,16/7/18,EUROPE,Shopify,F1,New,5,849
13257,16/7/18,ASIA,Retail,C3,Existing,188452,8882237
13258,16/7/18,ASIA,Shopify,C2,Existing,1195,219386
13259,16/7/18,CANADA,Shopify,F1,New,51,8750
13260,16/7/18,ASIA,Retail,C1,Existing,143562,5060542
